member,dois,has_funder_name,has_funder_fundref,has_funder_asserted_publisher,has_funder_asserted_crossref,pc_has_funder_name,pc_has_funder_fundref,pc_has_funder_asserted_publisher,pc_has_funder_asserted_crossref
28681,21,0,0,0,0,0.0,0.0,0.0,0.0
24859,21,0,0,0,0,0.0,0.0,0.0,0.0
8142,21,12,12,12,0,57.1,57.1,57.1,0.0
30691,21,0,0,0,0,0.0,0.0,0.0,0.0
18773,21,0,0,0,0,0.0,0.0,0.0,0.0
20169,21,0,0,0,0,0.0,0.0,0.0,0.0
33129,21,0,0,0,0,0.0,0.0,0.0,0.0
27158,21,0,0,0,0,0.0,0.0,0.0,0.0
33789,21,0,0,0,0,0.0,0.0,0.0,0.0
18354,21,0,0,0,0,0.0,0.0,0.0,0.0
32316,21,0,0,0,0,0.0,0.0,0.0,0.0
3565,21,0,0,0,0,0.0,0.0,0.0,0.0
23213,21,0,0,0,0,0.0,0.0,0.0,0.0
3116,21,0,0,0,0,0.0,0.0,0.0,0.0
27487,21,0,0,0,0,0.0,0.0,0.0,0.0
25822,21,0,0,0,0,0.0,0.0,0.0,0.0
16106,21,0,0,0,0,0.0,0.0,0.0,0.0
30533,21,0,0,0,0,0.0,0.0,0.0,0.0
24849,21,0,0,0,0,0.0,0.0,0.0,0.0
18200,21,0,0,0,0,0.0,0.0,0.0,0.0
18382,21,0,0,0,0,0.0,0.0,0.0,0.0
31178,21,0,0,0,0,0.0,0.0,0.0,0.0
23707,21,0,0,0,0,0.0,0.0,0.0,0.0
27217,21,0,0,0,0,0.0,0.0,0.0,0.0
3357,21,0,0,0,0,0.0,0.0,0.0,0.0
18910,21,0,0,0,0,0.0,0.0,0.0,0.0
19872,21,0,0,0,0,0.0,0.0,0.0,0.0
16708,21,0,0,0,0,0.0,0.0,0.0,0.0
27228,21,0,0,0,0,0.0,0.0,0.0,0.0
28540,21,0,0,0,0,0.0,0.0,0.0,0.0
21420,21,0,0,0,0,0.0,0.0,0.0,0.0
18758,21,0,0,0,0,0.0,0.0,0.0,0.0
27592,21,0,0,0,0,0.0,0.0,0.0,0.0
31985,21,0,0,0,0,0.0,0.0,0.0,0.0
27863,21,0,0,0,0,0.0,0.0,0.0,0.0
6737,21,0,0,0,0,0.0,0.0,0.0,0.0
30522,21,4,3,2,1,19.0,14.3,9.5,4.8
22496,21,0,0,0,0,0.0,0.0,0.0,0.0
27197,21,0,0,0,0,0.0,0.0,0.0,0.0
32071,21,0,0,0,0,0.0,0.0,0.0,0.0
18975,21,0,0,0,0,0.0,0.0,0.0,0.0
27057,21,0,0,0,0,0.0,0.0,0.0,0.0
22900,21,0,0,0,0,0.0,0.0,0.0,0.0
16119,21,0,0,0,0,0.0,0.0,0.0,0.0
27042,21,21,21,21,0,100.0,100.0,100.0,0.0
25834,21,0,0,0,0,0.0,0.0,0.0,0.0
19413,21,0,0,0,0,0.0,0.0,0.0,0.0
13551,21,0,0,0,0,0.0,0.0,0.0,0.0
5769,21,0,0,0,0,0.0,0.0,0.0,0.0
28490,21,0,0,0,0,0.0,0.0,0.0,0.0
27129,21,0,0,0,0,0.0,0.0,0.0,0.0
30528,21,0,0,0,0,0.0,0.0,0.0,0.0
7698,21,0,0,0,0,0.0,0.0,0.0,0.0
17938,21,0,0,0,0,0.0,0.0,0.0,0.0
28380,21,0,0,0,0,0.0,0.0,0.0,0.0
32617,21,0,0,0,0,0.0,0.0,0.0,0.0
5298,21,0,0,0,0,0.0,0.0,0.0,0.0
17376,21,0,0,0,0,0.0,0.0,0.0,0.0
27956,21,0,0,0,0,0.0,0.0,0.0,0.0
25176,21,0,0,0,0,0.0,0.0,0.0,0.0
7672,21,0,0,0,0,0.0,0.0,0.0,0.0
20275,21,0,0,0,0,0.0,0.0,0.0,0.0
30074,21,0,0,0,0,0.0,0.0,0.0,0.0
17919,21,0,0,0,0,0.0,0.0,0.0,0.0
30640,21,0,0,0,0,0.0,0.0,0.0,0.0
28083,21,0,0,0,0,0.0,0.0,0.0,0.0
22784,21,0,0,0,0,0.0,0.0,0.0,0.0
25362,21,0,0,0,0,0.0,0.0,0.0,0.0
10389,21,0,0,0,0,0.0,0.0,0.0,0.0
30268,21,0,0,0,0,0.0,0.0,0.0,0.0
5606,21,0,0,0,0,0.0,0.0,0.0,0.0
1147,21,0,0,0,0,0.0,0.0,0.0,0.0
10312,21,0,0,0,0,0.0,0.0,0.0,0.0
30713,21,0,0,0,0,0.0,0.0,0.0,0.0
33531,21,0,0,0,0,0.0,0.0,0.0,0.0
25593,21,0,0,0,0,0.0,0.0,0.0,0.0
9232,21,0,0,0,0,0.0,0.0,0.0,0.0
30420,21,0,0,0,0,0.0,0.0,0.0,0.0
20498,21,0,0,0,0,0.0,0.0,0.0,0.0
32861,21,0,0,0,0,0.0,0.0,0.0,0.0
4688,21,0,0,0,0,0.0,0.0,0.0,0.0
10962,21,0,0,0,0,0.0,0.0,0.0,0.0
25153,21,0,0,0,0,0.0,0.0,0.0,0.0
25434,21,0,0,0,0,0.0,0.0,0.0,0.0
4033,21,0,0,0,0,0.0,0.0,0.0,0.0
31641,21,0,0,0,0,0.0,0.0,0.0,0.0
33269,21,0,0,0,0,0.0,0.0,0.0,0.0
34176,21,0,0,0,0,0.0,0.0,0.0,0.0
30593,21,0,0,0,0,0.0,0.0,0.0,0.0
19221,21,0,0,0,0,0.0,0.0,0.0,0.0
17960,21,0,0,0,0,0.0,0.0,0.0,0.0
30034,21,0,0,0,0,0.0,0.0,0.0,0.0
19411,21,0,0,0,0,0.0,0.0,0.0,0.0
28391,21,0,0,0,0,0.0,0.0,0.0,0.0
26102,21,0,0,0,0,0.0,0.0,0.0,0.0
11581,21,0,0,0,0,0.0,0.0,0.0,0.0
6662,21,0,0,0,0,0.0,0.0,0.0,0.0
28237,21,0,0,0,0,0.0,0.0,0.0,0.0
30463,21,0,0,0,0,0.0,0.0,0.0,0.0
28173,21,0,0,0,0,0.0,0.0,0.0,0.0
19985,21,0,0,0,0,0.0,0.0,0.0,0.0
28009,21,0,0,0,0,0.0,0.0,0.0,0.0
9445,21,0,0,0,0,0.0,0.0,0.0,0.0
19238,21,0,0,0,0,0.0,0.0,0.0,0.0
30916,21,0,0,0,0,0.0,0.0,0.0,0.0
25050,21,0,0,0,0,0.0,0.0,0.0,0.0
30827,21,0,0,0,0,0.0,0.0,0.0,0.0
23102,21,0,0,0,0,0.0,0.0,0.0,0.0
22137,21,9,8,8,0,42.9,38.1,38.1,0.0
31272,21,0,0,0,0,0.0,0.0,0.0,0.0
16386,21,0,0,0,0,0.0,0.0,0.0,0.0
32839,21,0,0,0,0,0.0,0.0,0.0,0.0
1591,21,0,0,0,0,0.0,0.0,0.0,0.0
22164,21,0,0,0,0,0.0,0.0,0.0,0.0
32982,21,0,0,0,0,0.0,0.0,0.0,0.0
21803,21,0,0,0,0,0.0,0.0,0.0,0.0
29794,21,0,0,0,0,0.0,0.0,0.0,0.0
23809,21,0,0,0,0,0.0,0.0,0.0,0.0
17937,21,0,0,0,0,0.0,0.0,0.0,0.0
18604,21,0,0,0,0,0.0,0.0,0.0,0.0
21644,21,0,0,0,0,0.0,0.0,0.0,0.0
30642,21,0,0,0,0,0.0,0.0,0.0,0.0
1452,21,0,0,0,0,0.0,0.0,0.0,0.0
23005,20,0,0,0,0,0.0,0.0,0.0,0.0
18741,20,0,0,0,0,0.0,0.0,0.0,0.0
20287,20,0,0,0,0,0.0,0.0,0.0,0.0
30421,20,0,0,0,0,0.0,0.0,0.0,0.0
3323,20,0,0,0,0,0.0,0.0,0.0,0.0
27561,20,0,0,0,0,0.0,0.0,0.0,0.0
7583,20,0,0,0,0,0.0,0.0,0.0,0.0
20807,20,0,0,0,0,0.0,0.0,0.0,0.0
33495,20,0,0,0,0,0.0,0.0,0.0,0.0
12166,20,0,0,0,0,0.0,0.0,0.0,0.0
17094,20,0,0,0,0,0.0,0.0,0.0,0.0
21870,20,0,0,0,0,0.0,0.0,0.0,0.0
32278,20,0,0,0,0,0.0,0.0,0.0,0.0
26497,20,0,0,0,0,0.0,0.0,0.0,0.0
31788,20,0,0,0,0,0.0,0.0,0.0,0.0
31567,20,0,0,0,0,0.0,0.0,0.0,0.0
31356,20,0,0,0,0,0.0,0.0,0.0,0.0
24969,20,0,0,0,0,0.0,0.0,0.0,0.0
20144,20,0,0,0,0,0.0,0.0,0.0,0.0
31715,20,0,0,0,0,0.0,0.0,0.0,0.0
32377,20,0,0,0,0,0.0,0.0,0.0,0.0
29346,20,0,0,0,0,0.0,0.0,0.0,0.0
26828,20,0,0,0,0,0.0,0.0,0.0,0.0
11125,20,0,0,0,0,0.0,0.0,0.0,0.0
21911,20,0,0,0,0,0.0,0.0,0.0,0.0
25839,20,0,0,0,0,0.0,0.0,0.0,0.0
33347,20,0,0,0,0,0.0,0.0,0.0,0.0
10595,20,0,0,0,0,0.0,0.0,0.0,0.0
29329,20,0,0,0,0,0.0,0.0,0.0,0.0
30635,20,0,0,0,0,0.0,0.0,0.0,0.0
1603,20,0,0,0,0,0.0,0.0,0.0,0.0
33683,20,0,0,0,0,0.0,0.0,0.0,0.0
20473,20,0,0,0,0,0.0,0.0,0.0,0.0
10848,20,0,0,0,0,0.0,0.0,0.0,0.0
25241,20,0,0,0,0,0.0,0.0,0.0,0.0
28813,20,0,0,0,0,0.0,0.0,0.0,0.0
25068,20,0,0,0,0,0.0,0.0,0.0,0.0
21258,20,0,0,0,0,0.0,0.0,0.0,0.0
29543,20,0,0,0,0,0.0,0.0,0.0,0.0
34173,20,0,0,0,0,0.0,0.0,0.0,0.0
29844,20,0,0,0,0,0.0,0.0,0.0,0.0
12274,20,0,0,0,0,0.0,0.0,0.0,0.0
29843,20,0,0,0,0,0.0,0.0,0.0,0.0
17897,20,0,0,0,0,0.0,0.0,0.0,0.0
22917,20,0,0,0,0,0.0,0.0,0.0,0.0
10209,20,0,0,0,0,0.0,0.0,0.0,0.0
17378,20,0,0,0,0,0.0,0.0,0.0,0.0
8742,20,0,0,0,0,0.0,0.0,0.0,0.0
23509,20,0,0,0,0,0.0,0.0,0.0,0.0
31714,20,0,0,0,0,0.0,0.0,0.0,0.0
11579,20,0,0,0,0,0.0,0.0,0.0,0.0
33338,20,0,0,0,0,0.0,0.0,0.0,0.0
17763,20,0,0,0,0,0.0,0.0,0.0,0.0
6884,20,0,0,0,0,0.0,0.0,0.0,0.0
28274,20,0,0,0,0,0.0,0.0,0.0,0.0
28496,20,0,0,0,0,0.0,0.0,0.0,0.0
25506,20,0,0,0,0,0.0,0.0,0.0,0.0
30076,20,0,0,0,0,0.0,0.0,0.0,0.0
31657,20,0,0,0,0,0.0,0.0,0.0,0.0
27332,20,0,0,0,0,0.0,0.0,0.0,0.0
26168,20,0,0,0,0,0.0,0.0,0.0,0.0
33900,20,0,0,0,0,0.0,0.0,0.0,0.0
26422,20,0,0,0,0,0.0,0.0,0.0,0.0
21104,20,0,0,0,0,0.0,0.0,0.0,0.0
11836,20,0,0,0,0,0.0,0.0,0.0,0.0
30649,20,0,0,0,0,0.0,0.0,0.0,0.0
26611,20,0,0,0,0,0.0,0.0,0.0,0.0
2080,20,0,0,0,0,0.0,0.0,0.0,0.0
26829,20,0,0,0,0,0.0,0.0,0.0,0.0
25751,20,0,0,0,0,0.0,0.0,0.0,0.0
31995,20,0,0,0,0,0.0,0.0,0.0,0.0
15147,20,0,0,0,0,0.0,0.0,0.0,0.0
6246,20,0,0,0,0,0.0,0.0,0.0,0.0
25785,20,0,0,0,0,0.0,0.0,0.0,0.0
9921,20,0,0,0,0,0.0,0.0,0.0,0.0
26695,20,0,0,0,0,0.0,0.0,0.0,0.0
26496,20,0,0,0,0,0.0,0.0,0.0,0.0
31009,20,0,0,0,0,0.0,0.0,0.0,0.0
11112,20,0,0,0,0,0.0,0.0,0.0,0.0
20399,20,0,0,0,0,0.0,0.0,0.0,0.0
16867,20,0,0,0,0,0.0,0.0,0.0,0.0
3304,20,0,0,0,0,0.0,0.0,0.0,0.0
19531,20,0,0,0,0,0.0,0.0,0.0,0.0
6016,20,0,0,0,0,0.0,0.0,0.0,0.0
30471,20,0,0,0,0,0.0,0.0,0.0,0.0
33423,20,0,0,0,0,0.0,0.0,0.0,0.0
9119,20,0,0,0,0,0.0,0.0,0.0,0.0
25101,20,0,0,0,0,0.0,0.0,0.0,0.0
32721,20,0,0,0,0,0.0,0.0,0.0,0.0
19412,20,0,0,0,0,0.0,0.0,0.0,0.0
8201,20,0,0,0,0,0.0,0.0,0.0,0.0
19196,20,0,0,0,0,0.0,0.0,0.0,0.0
7385,20,0,0,0,0,0.0,0.0,0.0,0.0
20465,20,0,0,0,0,0.0,0.0,0.0,0.0
10641,20,0,0,0,0,0.0,0.0,0.0,0.0
33831,20,0,0,0,0,0.0,0.0,0.0,0.0
23476,20,0,0,0,0,0.0,0.0,0.0,0.0
28716,20,0,0,0,0,0.0,0.0,0.0,0.0
25825,20,0,0,0,0,0.0,0.0,0.0,0.0
30376,20,0,0,0,0,0.0,0.0,0.0,0.0
24938,20,0,0,0,0,0.0,0.0,0.0,0.0
26585,20,0,0,0,0,0.0,0.0,0.0,0.0
30443,20,0,0,0,0,0.0,0.0,0.0,0.0
22497,20,0,0,0,0,0.0,0.0,0.0,0.0
26251,20,0,0,0,0,0.0,0.0,0.0,0.0
9325,20,0,0,0,0,0.0,0.0,0.0,0.0
8299,20,0,0,0,0,0.0,0.0,0.0,0.0
14358,20,0,0,0,0,0.0,0.0,0.0,0.0
28397,20,0,0,0,0,0.0,0.0,0.0,0.0
9002,20,0,0,0,0,0.0,0.0,0.0,0.0
18601,20,0,0,0,0,0.0,0.0,0.0,0.0
27982,20,0,0,0,0,0.0,0.0,0.0,0.0
1556,20,0,0,0,0,0.0,0.0,0.0,0.0
7312,20,0,0,0,0,0.0,0.0,0.0,0.0
24857,20,0,0,0,0,0.0,0.0,0.0,0.0
11533,20,0,0,0,0,0.0,0.0,0.0,0.0
29320,20,0,0,0,0,0.0,0.0,0.0,0.0
26442,20,0,0,0,0,0.0,0.0,0.0,0.0
6680,20,0,0,0,0,0.0,0.0,0.0,0.0
32379,20,0,0,0,0,0.0,0.0,0.0,0.0
29004,20,0,0,0,0,0.0,0.0,0.0,0.0
29571,20,0,0,0,0,0.0,0.0,0.0,0.0
18997,20,0,0,0,0,0.0,0.0,0.0,0.0
32243,20,0,0,0,0,0.0,0.0,0.0,0.0
22559,20,0,0,0,0,0.0,0.0,0.0,0.0
27854,20,0,0,0,0,0.0,0.0,0.0,0.0
27867,20,0,0,0,0,0.0,0.0,0.0,0.0
20461,20,0,0,0,0,0.0,0.0,0.0,0.0
28382,20,0,0,0,0,0.0,0.0,0.0,0.0
28482,20,0,0,0,0,0.0,0.0,0.0,0.0
4039,20,0,0,0,0,0.0,0.0,0.0,0.0
5846,20,0,0,0,0,0.0,0.0,0.0,0.0
29186,20,0,0,0,0,0.0,0.0,0.0,0.0
31313,20,0,0,0,0,0.0,0.0,0.0,0.0
23035,20,0,0,0,0,0.0,0.0,0.0,0.0
21309,20,0,0,0,0,0.0,0.0,0.0,0.0
25640,20,0,0,0,0,0.0,0.0,0.0,0.0
29772,20,0,0,0,0,0.0,0.0,0.0,0.0
11690,20,0,0,0,0,0.0,0.0,0.0,0.0
30723,20,0,0,0,0,0.0,0.0,0.0,0.0
28936,20,0,0,0,0,0.0,0.0,0.0,0.0
32226,20,0,0,0,0,0.0,0.0,0.0,0.0
15951,20,0,0,0,0,0.0,0.0,0.0,0.0
33748,20,0,0,0,0,0.0,0.0,0.0,0.0
28390,20,0,0,0,0,0.0,0.0,0.0,0.0
12124,20,0,0,0,0,0.0,0.0,0.0,0.0
19765,20,0,0,0,0,0.0,0.0,0.0,0.0
7098,20,0,0,0,0,0.0,0.0,0.0,0.0
22209,20,0,0,0,0,0.0,0.0,0.0,0.0
17043,20,0,0,0,0,0.0,0.0,0.0,0.0
32532,20,0,0,0,0,0.0,0.0,0.0,0.0
22032,20,0,0,0,0,0.0,0.0,0.0,0.0
15984,20,0,0,0,0,0.0,0.0,0.0,0.0
8161,20,0,0,0,0,0.0,0.0,0.0,0.0
3733,20,0,0,0,0,0.0,0.0,0.0,0.0
23355,20,0,0,0,0,0.0,0.0,0.0,0.0
30252,20,0,0,0,0,0.0,0.0,0.0,0.0
16709,20,0,0,0,0,0.0,0.0,0.0,0.0
28826,20,0,0,0,0,0.0,0.0,0.0,0.0
5121,20,0,0,0,0,0.0,0.0,0.0,0.0
28977,20,0,0,0,0,0.0,0.0,0.0,0.0
16471,20,0,0,0,0,0.0,0.0,0.0,0.0
24748,20,0,0,0,0,0.0,0.0,0.0,0.0
23211,20,0,0,0,0,0.0,0.0,0.0,0.0
22852,20,0,0,0,0,0.0,0.0,0.0,0.0
23501,20,0,0,0,0,0.0,0.0,0.0,0.0
21913,20,0,0,0,0,0.0,0.0,0.0,0.0
32425,20,0,0,0,0,0.0,0.0,0.0,0.0
12115,20,0,0,0,0,0.0,0.0,0.0,0.0
23938,20,13,13,13,0,65.0,65.0,65.0,0.0
18078,20,0,0,0,0,0.0,0.0,0.0,0.0
17206,20,0,0,0,0,0.0,0.0,0.0,0.0
29726,20,0,0,0,0,0.0,0.0,0.0,0.0
21393,20,0,0,0,0,0.0,0.0,0.0,0.0
26478,20,0,0,0,0,0.0,0.0,0.0,0.0
18610,20,0,0,0,0,0.0,0.0,0.0,0.0
29480,20,0,0,0,0,0.0,0.0,0.0,0.0
25309,20,0,0,0,0,0.0,0.0,0.0,0.0
23757,20,0,0,0,0,0.0,0.0,0.0,0.0
29332,20,0,0,0,0,0.0,0.0,0.0,0.0
21560,20,0,0,0,0,0.0,0.0,0.0,0.0
19061,20,0,0,0,0,0.0,0.0,0.0,0.0
18992,20,0,0,0,0,0.0,0.0,0.0,0.0
31292,20,0,0,0,0,0.0,0.0,0.0,0.0
21750,20,0,0,0,0,0.0,0.0,0.0,0.0
3831,19,0,0,0,0,0.0,0.0,0.0,0.0
19270,19,0,0,0,0,0.0,0.0,0.0,0.0
29845,19,0,0,0,0,0.0,0.0,0.0,0.0
8831,19,0,0,0,0,0.0,0.0,0.0,0.0
1399,19,0,0,0,0,0.0,0.0,0.0,0.0
22669,19,0,0,0,0,0.0,0.0,0.0,0.0
31015,19,0,0,0,0,0.0,0.0,0.0,0.0
23838,19,0,0,0,0,0.0,0.0,0.0,0.0
20023,19,0,0,0,0,0.0,0.0,0.0,0.0
17990,19,0,0,0,0,0.0,0.0,0.0,0.0
26705,19,0,0,0,0,0.0,0.0,0.0,0.0
25826,19,0,0,0,0,0.0,0.0,0.0,0.0
23166,19,0,0,0,0,0.0,0.0,0.0,0.0
33142,19,0,0,0,0,0.0,0.0,0.0,0.0
12227,19,0,0,0,0,0.0,0.0,0.0,0.0
26116,19,0,0,0,0,0.0,0.0,0.0,0.0
32055,19,0,0,0,0,0.0,0.0,0.0,0.0
23462,19,0,0,0,0,0.0,0.0,0.0,0.0
30540,19,0,0,0,0,0.0,0.0,0.0,0.0
9413,19,0,0,0,0,0.0,0.0,0.0,0.0
1870,19,0,0,0,0,0.0,0.0,0.0,0.0
26296,19,0,0,0,0,0.0,0.0,0.0,0.0
3031,19,0,0,0,0,0.0,0.0,0.0,0.0
2633,19,0,0,0,0,0.0,0.0,0.0,0.0
2602,19,0,0,0,0,0.0,0.0,0.0,0.0
25941,19,0,0,0,0,0.0,0.0,0.0,0.0
30625,19,0,0,0,0,0.0,0.0,0.0,0.0
28197,19,0,0,0,0,0.0,0.0,0.0,0.0
20456,19,0,0,0,0,0.0,0.0,0.0,0.0
29785,19,0,0,0,0,0.0,0.0,0.0,0.0
23153,19,7,4,4,0,36.8,21.1,21.1,0.0
27134,19,0,0,0,0,0.0,0.0,0.0,0.0
29024,19,0,0,0,0,0.0,0.0,0.0,0.0
18357,19,0,0,0,0,0.0,0.0,0.0,0.0
25355,19,0,0,0,0,0.0,0.0,0.0,0.0
16265,19,0,0,0,0,0.0,0.0,0.0,0.0
23597,19,0,0,0,0,0.0,0.0,0.0,0.0
30825,19,0,0,0,0,0.0,0.0,0.0,0.0
31302,19,0,0,0,0,0.0,0.0,0.0,0.0
8636,19,0,0,0,0,0.0,0.0,0.0,0.0
7168,19,0,0,0,0,0.0,0.0,0.0,0.0
25970,19,0,0,0,0,0.0,0.0,0.0,0.0
31531,19,0,0,0,0,0.0,0.0,0.0,0.0
21829,19,0,0,0,0,0.0,0.0,0.0,0.0
11524,19,0,0,0,0,0.0,0.0,0.0,0.0
18278,19,0,0,0,0,0.0,0.0,0.0,0.0
32884,19,0,0,0,0,0.0,0.0,0.0,0.0
10910,19,0,0,0,0,0.0,0.0,0.0,0.0
26114,19,0,0,0,0,0.0,0.0,0.0,0.0
7320,19,0,0,0,0,0.0,0.0,0.0,0.0
8851,19,0,0,0,0,0.0,0.0,0.0,0.0
30795,19,0,0,0,0,0.0,0.0,0.0,0.0
11704,19,0,0,0,0,0.0,0.0,0.0,0.0
1062,19,0,0,0,0,0.0,0.0,0.0,0.0
30733,19,0,0,0,0,0.0,0.0,0.0,0.0
26751,19,0,0,0,0,0.0,0.0,0.0,0.0
9846,19,0,0,0,0,0.0,0.0,0.0,0.0
17040,19,0,0,0,0,0.0,0.0,0.0,0.0
19741,19,0,0,0,0,0.0,0.0,0.0,0.0
11435,19,0,0,0,0,0.0,0.0,0.0,0.0
20385,19,0,0,0,0,0.0,0.0,0.0,0.0
22277,19,0,0,0,0,0.0,0.0,0.0,0.0
29191,19,0,0,0,0,0.0,0.0,0.0,0.0
21887,19,0,0,0,0,0.0,0.0,0.0,0.0
26753,19,0,0,0,0,0.0,0.0,0.0,0.0
29953,19,0,0,0,0,0.0,0.0,0.0,0.0
16586,19,0,0,0,0,0.0,0.0,0.0,0.0
21681,19,0,0,0,0,0.0,0.0,0.0,0.0
28872,19,0,0,0,0,0.0,0.0,0.0,0.0
32489,19,0,0,0,0,0.0,0.0,0.0,0.0
27544,19,0,0,0,0,0.0,0.0,0.0,0.0
32263,19,0,0,0,0,0.0,0.0,0.0,0.0
17320,19,0,0,0,0,0.0,0.0,0.0,0.0
30868,19,0,0,0,0,0.0,0.0,0.0,0.0
21116,19,0,0,0,0,0.0,0.0,0.0,0.0
29240,19,0,0,0,0,0.0,0.0,0.0,0.0
3822,19,0,0,0,0,0.0,0.0,0.0,0.0
26556,19,0,0,0,0,0.0,0.0,0.0,0.0
6843,19,0,0,0,0,0.0,0.0,0.0,0.0
24951,19,0,0,0,0,0.0,0.0,0.0,0.0
16091,19,0,0,0,0,0.0,0.0,0.0,0.0
31474,19,0,0,0,0,0.0,0.0,0.0,0.0
26664,19,0,0,0,0,0.0,0.0,0.0,0.0
18818,19,0,0,0,0,0.0,0.0,0.0,0.0
27644,19,0,0,0,0,0.0,0.0,0.0,0.0
26871,19,0,0,0,0,0.0,0.0,0.0,0.0
10834,19,0,0,0,0,0.0,0.0,0.0,0.0
25989,19,0,0,0,0,0.0,0.0,0.0,0.0
31042,19,0,0,0,0,0.0,0.0,0.0,0.0
28562,19,0,0,0,0,0.0,0.0,0.0,0.0
23966,19,0,0,0,0,0.0,0.0,0.0,0.0
29194,19,0,0,0,0,0.0,0.0,0.0,0.0
11041,19,0,0,0,0,0.0,0.0,0.0,0.0
6634,19,0,0,0,0,0.0,0.0,0.0,0.0
22055,19,0,0,0,0,0.0,0.0,0.0,0.0
30499,19,0,0,0,0,0.0,0.0,0.0,0.0
29398,19,0,0,0,0,0.0,0.0,0.0,0.0
32743,19,0,0,0,0,0.0,0.0,0.0,0.0
28187,19,0,0,0,0,0.0,0.0,0.0,0.0
21161,19,0,0,0,0,0.0,0.0,0.0,0.0
12255,19,0,0,0,0,0.0,0.0,0.0,0.0
31401,19,0,0,0,0,0.0,0.0,0.0,0.0
9910,19,0,0,0,0,0.0,0.0,0.0,0.0
26183,19,0,0,0,0,0.0,0.0,0.0,0.0
29475,19,0,0,0,0,0.0,0.0,0.0,0.0
24941,19,0,0,0,0,0.0,0.0,0.0,0.0
23049,19,0,0,0,0,0.0,0.0,0.0,0.0
16025,19,0,0,0,0,0.0,0.0,0.0,0.0
23814,19,0,0,0,0,0.0,0.0,0.0,0.0
23828,19,0,0,0,0,0.0,0.0,0.0,0.0
33471,19,0,0,0,0,0.0,0.0,0.0,0.0
31906,19,0,0,0,0,0.0,0.0,0.0,0.0
10184,19,0,0,0,0,0.0,0.0,0.0,0.0
25720,19,0,0,0,0,0.0,0.0,0.0,0.0
29947,19,0,0,0,0,0.0,0.0,0.0,0.0
32328,19,0,0,0,0,0.0,0.0,0.0,0.0
30675,19,0,0,0,0,0.0,0.0,0.0,0.0
22455,19,0,0,0,0,0.0,0.0,0.0,0.0
28541,19,0,0,0,0,0.0,0.0,0.0,0.0
26240,19,0,0,0,0,0.0,0.0,0.0,0.0
28877,19,0,0,0,0,0.0,0.0,0.0,0.0
16603,19,0,0,0,0,0.0,0.0,0.0,0.0
29677,18,0,0,0,0,0.0,0.0,0.0,0.0
25440,18,0,0,0,0,0.0,0.0,0.0,0.0
21119,18,0,0,0,0,0.0,0.0,0.0,0.0
26146,18,0,0,0,0,0.0,0.0,0.0,0.0
10221,18,0,0,0,0,0.0,0.0,0.0,0.0
30582,18,0,0,0,0,0.0,0.0,0.0,0.0
19342,18,0,0,0,0,0.0,0.0,0.0,0.0
22634,18,0,0,0,0,0.0,0.0,0.0,0.0
27033,18,0,0,0,0,0.0,0.0,0.0,0.0
32033,18,0,0,0,0,0.0,0.0,0.0,0.0
8266,18,0,0,0,0,0.0,0.0,0.0,0.0
30151,18,0,0,0,0,0.0,0.0,0.0,0.0
11058,18,0,0,0,0,0.0,0.0,0.0,0.0
2572,18,0,0,0,0,0.0,0.0,0.0,0.0
2437,18,0,0,0,0,0.0,0.0,0.0,0.0
30459,18,0,0,0,0,0.0,0.0,0.0,0.0
10770,18,0,0,0,0,0.0,0.0,0.0,0.0
22196,18,0,0,0,0,0.0,0.0,0.0,0.0
26420,18,0,0,0,0,0.0,0.0,0.0,0.0
33027,18,0,0,0,0,0.0,0.0,0.0,0.0
16608,18,0,0,0,0,0.0,0.0,0.0,0.0
7109,18,0,0,0,0,0.0,0.0,0.0,0.0
28507,18,0,0,0,0,0.0,0.0,0.0,0.0
21888,18,0,0,0,0,0.0,0.0,0.0,0.0
26204,18,0,0,0,0,0.0,0.0,0.0,0.0
31404,18,0,0,0,0,0.0,0.0,0.0,0.0
33284,18,0,0,0,0,0.0,0.0,0.0,0.0
5434,18,0,0,0,0,0.0,0.0,0.0,0.0
31318,18,0,0,0,0,0.0,0.0,0.0,0.0
18799,18,0,0,0,0,0.0,0.0,0.0,0.0
33647,18,0,0,0,0,0.0,0.0,0.0,0.0
21452,18,0,0,0,0,0.0,0.0,0.0,0.0
25442,18,0,0,0,0,0.0,0.0,0.0,0.0
17961,18,0,0,0,0,0.0,0.0,0.0,0.0
23283,18,0,0,0,0,0.0,0.0,0.0,0.0
25091,18,0,0,0,0,0.0,0.0,0.0,0.0
31903,18,0,0,0,0,0.0,0.0,0.0,0.0
27531,18,0,0,0,0,0.0,0.0,0.0,0.0
33891,18,0,0,0,0,0.0,0.0,0.0,0.0
6552,18,0,0,0,0,0.0,0.0,0.0,0.0
10981,18,0,0,0,0,0.0,0.0,0.0,0.0
22993,18,0,0,0,0,0.0,0.0,0.0,0.0
11368,18,0,0,0,0,0.0,0.0,0.0,0.0
17569,18,0,0,0,0,0.0,0.0,0.0,0.0
24753,18,0,0,0,0,0.0,0.0,0.0,0.0
9716,18,1,1,1,0,5.6,5.6,5.6,0.0
8298,18,0,0,0,0,0.0,0.0,0.0,0.0
9434,18,0,0,0,0,0.0,0.0,0.0,0.0
26431,18,0,0,0,0,0.0,0.0,0.0,0.0
